,Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Name_Freq,Platform_Freq,Genre_Freq,Publisher_Freq,Global_Sales_log,Global_Sales_reciprocal,Global_Sales_sqrt,Global_Sales_exp1,Global_Sales_yeojohnson,Global_Sales_boxcox
5505,7919,Taiko no Tatsujin: Wii U Version!,WiiU,2013.0,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,1,143,1712,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8475,7920,Monsters vs. Aliens,PS2,2009.0,Action,Activision,0.11,0.0,0.0,0.08,0.19,6,2159,3309,975,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5289,7921,CSI: Fatal Conspiracy,PS3,2010.0,Adventure,Ubisoft,0.11,0.05,0.0,0.02,0.19,4,1326,1282,921,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
12485,7922,College Slam,PS,1995.0,Sports,Acclaim Entertainment,0.1,0.07,0.0,0.01,0.19,1,1193,2343,184,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
10126,7923,Arcania: Gothic 4,PC,2010.0,Role-Playing,JoWood Productions,0.09,0.08,0.0,0.02,0.19,3,954,1486,22,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
10553,7924,Mushroom Men: The Spore Wars,Wii,2008.0,Action,SouthPeak Games,0.17,0.01,0.0,0.01,0.19,1,1324,3309,37,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
2707,7925,Zumba Fitness Rush,X360,2012.0,Sports,505 Games,0.0,0.16,0.0,0.02,0.19,1,1261,2343,192,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
3012,7926,Pro Yaky? Spirits 4,PS2,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,2,2159,2343,832,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
6922,7927,Pictionary,DS,2010.0,Puzzle,THQ,0.1,0.07,0.0,0.02,0.19,2,2156,581,715,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5714,7928,SoulCalibur Legends,Wii,2007.0,Action,Namco Bandai Games,0.16,0.01,0.0,0.01,0.19,1,1324,3309,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
138,7929,Daigasso! Band Brothers,DS,2004.0,Misc,Nintendo,0.0,0.0,0.19,0.0,0.19,1,2156,1712,703,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
12026,7930,Rise of the Kasai,PS2,2005.0,Action,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,1,2159,3309,683,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
16321,7931,Thoroughbred Breeder,SNES,1993.0,Simulation,Hect,0.0,0.0,0.19,0.0,0.19,1,239,863,3,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
9491,7932,F1 2011,PC,2011.0,Racing,Codemasters,0.0,0.15,0.0,0.04,0.19,5,954,1248,152,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8799,7933,Momotarou Dentetsu World,DS,2010.0,Misc,Hudson Soft,0.0,0.0,0.19,0.0,0.19,1,2156,1712,81,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
10073,7934,Nobunaga no Yabou: Souzou,PS3,2013.0,Strategy,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,2,1326,678,338,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
15744,7935,Doctor Who: Return to Earth,Wii,2010.0,Adventure,Asylum Entertainment,0.0,0.16,0.0,0.02,0.19,1,1324,1282,6,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5715,7936,The Munchables,Wii,2009.0,Action,Namco Bandai Games,0.17,0.0,0.0,0.01,0.19,1,1324,3309,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
12219,7937,We Dance,Wii,2011.0,Misc,Nordic Games,0.0,0.17,0.0,0.02,0.19,1,1324,1712,35,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
4404,7938,Chibi-Robo! Park Patrol,DS,2007.0,Adventure,Unknown,0.0,0.0,0.19,0.0,0.19,1,2156,1282,203,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
7724,7939,Bolt,PS3,2008.0,Adventure,Disney Interactive Studios,0.12,0.05,0.0,0.02,0.19,5,1326,1282,218,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
15134,7940,Singstar: Ultimate Party,PS4,2014.0,Misc,Sony Computer Entertainment Europe,0.0,0.16,0.0,0.03,0.19,2,336,1712,15,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
10208,7941,Mathews Bowhunting,Wii,2010.0,Sports,Zoo Games,0.18,0.0,0.0,0.01,0.19,1,1324,2343,33,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5911,7942,3rd Super Robot Wars Z: Tengoku-Hen,PSV,2015.0,Action,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,2,411,3309,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
6161,7943,One Piece: Unlimited Adventure,Wii,2007.0,Adventure,Namco Bandai Games,0.07,0.0,0.11,0.01,0.19,1,1324,1282,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8881,7944,Remington Super Slam Hunting: North America,Wii,2010.0,Sports,Mastiff,0.18,0.0,0.0,0.01,0.19,1,1324,2343,16,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
12959,7945,Crash & Spyro Superpack,GBA,2005.0,Platform,Vivendi Games,0.13,0.05,0.0,0.0,0.19,1,796,884,164,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
9657,7946,Earth Defense Force: Insect Armageddon,X360,2011.0,Shooter,D3Publisher,0.1,0.05,0.03,0.01,0.19,2,1261,1308,184,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
139,7947,Face Training,DS,2007.0,Misc,Nintendo,0.0,0.0,0.19,0.0,0.19,1,2156,1712,703,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5155,7948,Star Trek: Legacy,X360,,Simulation,Ubisoft,0.14,0.03,0.0,0.02,0.19,2,1261,863,921,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
16157,7949,ThunderStrike 2,PS,1994.0,Simulation,Core Design Ltd.,0.1,0.07,0.0,0.01,0.19,1,1193,863,2,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
7608,7950,Disney's Meet the Robinsons,Wii,2007.0,Action,Disney Interactive Studios,0.17,0.0,0.0,0.01,0.19,4,1324,3309,218,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8211,7951,Call of Duty: World at War,PC,2008.0,Shooter,Activision,0.02,0.13,0.0,0.03,0.19,5,954,1308,975,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
2951,7952,Pro Yaky? Spirits 2012,PS3,2012.0,Sports,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,3,1326,2343,832,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5499,7953,Kuma-Tomo,3DS,2013.0,Misc,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,1,507,1712,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
13920,7954,Super Real Mahjong P V,SAT,1995.0,Misc,Seta Corporation,0.0,0.0,0.19,0.0,0.19,1,173,1712,6,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
1463,7956,Grand Slam Tennis 2,X360,2012.0,Sports,Electronic Arts,0.1,0.07,0.0,0.02,0.19,2,1261,2343,1351,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
3369,7957,Penguin no Mondai X: Tenkuu no 7 Senshi,DS,2009.0,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,1,2156,3309,832,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
13035,7958,The Scorpion King: Sword of Osiris,GBA,2002.0,Action,Vivendi Games,0.13,0.05,0.0,0.0,0.19,1,796,3309,164,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
13706,7959,Bubsy 3D,PS,1996.0,Platform,Accolade,0.1,0.07,0.0,0.01,0.19,1,1193,884,3,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
10941,7960,Reel Fishing Paradise 3D,3DS,2011.0,Sports,Marvelous Interactive,0.12,0.0,0.06,0.01,0.19,1,507,2343,56,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
11557,7961,NCAA Final Four 2001,PS2,2000.0,Sports,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.19,2,2159,2343,683,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
2827,7962,Farmtopia,DS,2010.0,Simulation,505 Games,0.18,0.0,0.0,0.01,0.19,1,2156,863,192,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
9415,7963,Robin Hood: Defender of the Crown,PS2,2003.0,Strategy,Capcom,0.09,0.07,0.0,0.02,0.19,2,2159,678,381,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
6245,7964,SD Gundam GX,SNES,1994.0,Strategy,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,1,239,678,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
14175,7965,R-Type Final,PS2,2003.0,Shooter,Metro 3D,0.09,0.07,0.0,0.02,0.19,1,2159,1308,12,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8517,7966,Jackie Chan Adventures: Legend of the Dark Hand,GBA,2001.0,Action,Activision,0.13,0.05,0.0,0.0,0.19,1,796,3309,975,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
9040,7967,MotoGP,Wii,2009.0,Racing,Capcom,0.05,0.11,0.0,0.02,0.19,5,1324,1248,381,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
859,7968,Sega GT 2002,XB,2002.0,Racing,Sega,0.12,0.03,0.03,0.01,0.19,1,824,1248,639,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8487,7969,Ty the Tasmanian Tiger 3: Night of the Quinkan,PS2,2005.0,Action,Activision,0.09,0.07,0.0,0.02,0.19,4,2159,3309,975,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
6634,7970,WWE SmackDown vs. Raw 2009,DS,2008.0,Fighting,THQ,0.15,0.02,0.0,0.01,0.19,6,2156,846,715,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
3466,7971,Pro Evolution Soccer 2014,3DS,2013.0,Action,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,5,507,3309,832,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
9937,7972,Samurai Warriors 2: Empires,PS2,2006.0,Action,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,2,2159,3309,338,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
12369,7973,Blood Omen 2,XB,2002.0,Action,Eidos Interactive,0.14,0.04,0.0,0.01,0.19,3,824,3309,198,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8184,7974,Jurassic: The Hunted,PS3,2009.0,Shooter,Activision,0.17,0.0,0.0,0.02,0.19,4,1326,1308,975,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
766,7975,J-League Pro Soccer Club o Tsukurou! 5,PS2,2007.0,Sports,Sega,0.0,0.0,0.19,0.0,0.19,1,2159,2343,639,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
1719,7976,Harry Potter: Quidditch World Cup,XB,2003.0,Sports,Electronic Arts,0.14,0.04,0.0,0.01,0.19,4,824,2343,1351,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
11067,7977,Dance Central: Spotlight,XOne,2014.0,Misc,Microsoft Game Studios,0.15,0.03,0.0,0.0,0.19,1,213,1712,189,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
13498,7978,Little Battlers eXperience W,PSP,2012.0,Role-Playing,Level 5,0.0,0.0,0.19,0.0,0.19,3,1211,1486,27,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
569,7979,Magical Starsign (US sales),DS,2006.0,Role-Playing,Nintendo,0.16,0.03,0.0,0.0,0.19,1,2156,1486,703,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5668,7980,Tekken Tag Tournament 2,WiiU,2012.0,Fighting,Namco Bandai Games,0.09,0.07,0.01,0.01,0.19,3,143,846,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
7884,7981,Hot Wheels: Battle Force 5,Wii,2009.0,Racing,Activision,0.17,0.0,0.0,0.01,0.19,2,1324,1248,975,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
9671,7982,Dragon Blade: Wrath of Fire,Wii,2007.0,Action,D3Publisher,0.17,0.0,0.0,0.01,0.19,1,1324,3309,184,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
10022,7983,La Pucelle: Tactics,PS2,2002.0,Role-Playing,Tecmo Koei,0.09,0.07,0.0,0.02,0.19,1,2159,1486,338,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
1249,7984,Phantasy Star Nova,PSV,2014.0,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,1,411,1486,639,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
8905,7985,SBK X: Superbike World Championship,X360,2010.0,Racing,Black Bean Games,0.1,0.07,0.0,0.02,0.19,2,1261,1248,34,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
9979,7986,Samurai Warriors: State of War,PSP,2005.0,Action,Tecmo Koei,0.07,0.0,0.11,0.01,0.19,1,1211,3309,338,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
1724,7987,Tiger Woods PGA Tour 07,XB,2006.0,Sports,Electronic Arts,0.13,0.05,0.0,0.01,0.19,6,824,2343,1351,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
4788,7988,Call of Juarez,X360,2007.0,Shooter,Ubisoft,0.14,0.02,0.0,0.01,0.19,2,1261,1308,921,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
11072,7989,Star Wars: The Clone Wars & Tetris Worlds,XB,2002.0,Misc,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19,1,824,1712,189,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
11392,7990,The Bee Game,DS,2007.0,Adventure,Midway Games,0.17,0.0,0.0,0.01,0.19,1,2156,1282,198,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
16412,7991,EverQuest Online Adventures: Frontiers,PS2,2003.0,Role-Playing,Sony Online Entertainment,0.09,0.07,0.0,0.02,0.19,1,2159,1486,8,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
7779,7992,Cabela's Survival: Shadows of Katmai,X360,2011.0,Sports,Activision,0.14,0.03,0.0,0.01,0.19,3,1261,2343,975,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
11198,7993,NBA Ballers: Chosen One,X360,2008.0,Sports,Midway Games,0.17,0.0,0.0,0.01,0.19,2,1261,2343,198,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
6692,7994,WWE All Stars,PSP,2011.0,Fighting,THQ,0.12,0.04,0.0,0.03,0.19,6,1211,846,715,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
5903,7995,Treasures of the Deep,PS,1997.0,Action,Namco Bandai Games,0.1,0.07,0.0,0.01,0.19,1,1193,3309,932,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
1273,7996,Phantasy Star Online Ver. 2,DC,2001.0,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,1,52,1486,639,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
12063,7997,EyePet & Friends,PS3,2011.0,Simulation,Sony Computer Entertainment,0.06,0.09,0.0,0.03,0.19,1,1326,863,683,-1.6607312068216509,5.2631578947368425,0.43588989435406733,0.8469842998552983,0.14031246096580363,-1.7291946901299655
14104,7998,The Lord of the Rings: War in the North,PC,2011.0,Action,Warner Bros. Interactive Entertainment,0.04,0.11,0.0,0.03,0.18,3,954,3309,232,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3798,7999,Major League Baseball 2K10,PS3,2010.0,Sports,Take-Two Interactive,0.17,0.0,0.0,0.01,0.18,6,1326,2343,413,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
12996,8000,Fight Club,PS2,2004.0,Fighting,Vivendi Games,0.09,0.07,0.0,0.02,0.18,2,2159,846,164,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
6163,8001,Hello Kitty: Birthday Adventures,DS,2010.0,Adventure,Namco Bandai Games,0.06,0.11,0.0,0.02,0.18,1,2156,1282,932,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
2151,8002,Syndicate,X360,2012.0,Shooter,Electronic Arts,0.1,0.06,0.0,0.02,0.18,3,1261,1308,1351,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3507,8003,Dance Dance Revolution: Disney Grooves,Wii,2009.0,Simulation,Konami Digital Entertainment,0.17,0.0,0.0,0.01,0.18,1,1324,863,832,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
4460,8004,Pure Futbol,X360,2010.0,Sports,Ubisoft,0.08,0.09,0.0,0.02,0.18,2,1261,2343,921,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
2844,8005,Harvest Moon: A Wonderful Life Special Edition,PS2,2004.0,Simulation,505 Games,0.09,0.07,0.0,0.02,0.18,1,2159,863,192,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13419,8006,Sports Illustrated for Kids: Football,GBA,2003.0,Sports,BAM! Entertainment,0.13,0.05,0.0,0.0,0.18,1,796,2343,35,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
6734,8007,The Last Airbender,DS,2010.0,Action,THQ,0.13,0.04,0.0,0.01,0.18,2,2156,3309,715,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
5128,8008,Happy Cooking,DS,2006.0,Simulation,Ubisoft,0.17,0.0,0.0,0.01,0.18,1,2156,863,921,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7337,8009,.hack//Quarantine Part 4: The Final Chapter,PS2,2003.0,Role-Playing,Atari,0.09,0.07,0.0,0.02,0.18,1,2159,1486,363,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3983,8010,Close Combat: First to Fight,XB,2005.0,Shooter,Take-Two Interactive,0.14,0.04,0.0,0.01,0.18,1,824,1308,413,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14248,8011,MotoGP 14,PS4,2014.0,Racing,Milestone S.r.l.,0.04,0.11,0.0,0.04,0.18,4,336,1248,16,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14381,8012,Indiana Jones and the Emperor's Tomb,XB,2003.0,Action,LucasArts,0.14,0.04,0.0,0.01,0.18,1,824,3309,90,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
1368,8013,NBA Live 08,Wii,2007.0,Sports,Electronic Arts,0.17,0.0,0.0,0.02,0.18,5,1324,2343,1351,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13023,8014,Buffy the Vampire Slayer: Chaos Bleeds,PS2,2003.0,Action,Vivendi Games,0.09,0.07,0.0,0.02,0.18,3,2159,3309,164,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
10447,8015,Half-Minute Hero,PSP,2009.0,Role-Playing,Rising Star Games,0.08,0.02,0.07,0.02,0.18,1,1211,1486,86,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14588,8016,Rock Band Track Pack Volume 2,X360,2008.0,Misc,MTV Games,0.16,0.01,0.0,0.01,0.18,4,1261,1712,41,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13341,8017,Reel Fishing II,PS,2000.0,Sports,Victor Interactive,0.1,0.07,0.0,0.01,0.18,1,1193,2343,9,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3999,8018,Ringling Bros. and Barnum & Bailey Circus,Wii,2009.0,Action,Take-Two Interactive,0.17,0.0,0.0,0.01,0.18,1,1324,3309,413,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
14897,8019,The Walking Dead: Season One,PSV,2013.0,Adventure,Square Enix,0.14,0.0,0.01,0.03,0.18,6,411,1282,233,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
2116,8020,Ty the Tasmanian Tiger,XB,2002.0,Platform,Electronic Arts,0.14,0.04,0.0,0.01,0.18,3,824,884,1351,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9850,8021,Dead or Alive,SAT,1997.0,Fighting,Tecmo Koei,0.0,0.0,0.18,0.0,0.18,2,173,846,338,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
1981,8022,Driving Emotion Type-S,PS2,2000.0,Racing,Electronic Arts,0.04,0.03,0.11,0.01,0.18,1,2159,1248,1351,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
12150,8023,Siren,PS2,2003.0,Adventure,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18,1,2159,1282,683,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
7619,8024,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",DS,2005.0,Action,Disney Interactive Studios,0.15,0.02,0.0,0.01,0.18,5,2156,3309,218,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
11327,8025,NARC,XB,2005.0,Shooter,Midway Games,0.14,0.04,0.0,0.01,0.18,2,824,1308,198,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
2788,8026,Naruto Shippuden: Dragon Blade Chronicles,Wii,2009.0,Action,505 Games,0.11,0.02,0.05,0.01,0.18,1,1324,3309,192,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
9908,8027,Dynasty Warriors 8: Empires,PS4,2014.0,Action,Tecmo Koei,0.06,0.07,0.03,0.02,0.18,4,336,3309,338,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
13293,8028,Super Robot Taisen J,GBA,2005.0,Strategy,Banpresto,0.0,0.0,0.18,0.0,0.18,1,796,678,73,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
3968,8029,Evolve,PC,2015.0,Shooter,Take-Two Interactive,0.07,0.1,0.0,0.01,0.18,3,954,1308,413,-1.7147984280919266,5.555555555555555,0.4242640687119285,0.8424172486141028,0.1348533473321479,-1.787856781876761
